record_id,year,quarter,facility_id,region_code,region_name,scope1_proxy_tco2e,method,data_status
EC-2021Q1-001,2021,1,MGB-FAC-001,R04A,CALABARZON,336.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-004,2025,3,MGB-FAC-004,R02,Cagayan Valley,72.34,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-005,2025,3,MGB-FAC-005,R06,Western Visayas,372.38,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-006,2025,3,MGB-FAC-006,R11,Davao Region,37.37,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-007,2025,3,MGB-FAC-007,CAR,Cordillera Administrative Region,5759.62,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-008,2025,3,MGB-FAC-008,MIMAROPA,MIMAROPA Region,404.25,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-009,2025,3,MGB-FAC-009,R09,Zamboanga Peninsula,483.44,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-010,2025,3,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,6368.59,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-011,2025,3,MGB-FAC-011,R03,Central Luzon,450.09,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-012,2025,3,MGB-FAC-012,R07,Central Visayas,495.82,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-013,2025,3,MGB-FAC-013,R12,SOCCSKSARGEN,232.8,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-014,2025,3,MGB-FAC-014,R01,Ilocos Region,5806.87,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-015,2025,3,MGB-FAC-015,R05,Bicol Region,332.11,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-016,2025,3,MGB-FAC-016,R10,Northern Mindanao,260.68,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-017,2025,3,MGB-FAC-017,NCR,National Capital Region,5303.96,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-018,2025,3,MGB-FAC-018,R04A,CALABARZON,366.22,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-019,2025,3,MGB-FAC-019,R08,Eastern Visayas,490.73,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-020,2025,3,MGB-FAC-020,R13,Caraga,457.15,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-021,2025,3,MGB-FAC-021,R02,Cagayan Valley,5621.24,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-022,2025,3,MGB-FAC-022,R06,Western Visayas,519.68,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-023,2025,3,MGB-FAC-023,R11,Davao Region,157.83,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-024,2025,3,MGB-FAC-024,CAR,Cordillera Administrative Region,3032.37,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-025,2025,3,MGB-FAC-025,MIMAROPA,MIMAROPA Region,136.99,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-026,2025,3,MGB-FAC-026,R09,Zamboanga Peninsula,362.66,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-027,2025,3,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,340.57,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-028,2025,3,MGB-FAC-028,R03,Central Luzon,4859.05,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-029,2025,3,MGB-FAC-029,R07,Central Visayas,456.32,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-030,2025,3,MGB-FAC-030,R12,SOCCSKSARGEN,201.71,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-031,2025,3,MGB-FAC-031,R01,Ilocos Region,4463.7,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-032,2025,3,MGB-FAC-032,R05,Bicol Region,398.55,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-033,2025,3,MGB-FAC-033,R10,Northern Mindanao,229.06,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-034,2025,3,MGB-FAC-034,NCR,National Capital Region,128.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-035,2025,3,MGB-FAC-035,R04A,CALABARZON,6151.38,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q3-036,2025,3,MGB-FAC-036,R08,Eastern Visayas,436.22,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-001,2025,4,MGB-FAC-001,R04A,CALABARZON,173.53,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-002,2025,4,MGB-FAC-002,R08,Eastern Visayas,234.55,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-003,2025,4,MGB-FAC-003,R13,Caraga,2789.36,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-004,2025,4,MGB-FAC-004,R02,Cagayan Valley,346.99,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-005,2025,4,MGB-FAC-005,R06,Western Visayas,539.29,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-006,2025,4,MGB-FAC-006,R11,Davao Region,331.03,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-007,2025,4,MGB-FAC-007,CAR,Cordillera Administrative Region,5947.01,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-008,2025,4,MGB-FAC-008,MIMAROPA,MIMAROPA Region,383.39,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-009,2025,4,MGB-FAC-009,R09,Zamboanga Peninsula,351.14,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-010,2025,4,MGB-FAC-010,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,4345.64,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-011,2025,4,MGB-FAC-011,R03,Central Luzon,273.51,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-012,2025,4,MGB-FAC-012,R07,Central Visayas,165.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-013,2025,4,MGB-FAC-013,R12,SOCCSKSARGEN,472.85,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-014,2025,4,MGB-FAC-014,R01,Ilocos Region,147.65,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-015,2025,4,MGB-FAC-015,R05,Bicol Region,12.12,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-016,2025,4,MGB-FAC-016,R10,Northern Mindanao,432.1,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-017,2025,4,MGB-FAC-017,NCR,National Capital Region,3098.52,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-018,2025,4,MGB-FAC-018,R04A,CALABARZON,483.32,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-019,2025,4,MGB-FAC-019,R08,Eastern Visayas,265.84,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-020,2025,4,MGB-FAC-020,R13,Caraga,510.32,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-021,2025,4,MGB-FAC-021,R02,Cagayan Valley,1767.03,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-022,2025,4,MGB-FAC-022,R06,Western Visayas,68.53,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-023,2025,4,MGB-FAC-023,R11,Davao Region,482.97,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-024,2025,4,MGB-FAC-024,CAR,Cordillera Administrative Region,1225.02,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-025,2025,4,MGB-FAC-025,MIMAROPA,MIMAROPA Region,435.95,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-026,2025,4,MGB-FAC-026,R09,Zamboanga Peninsula,257.49,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-027,2025,4,MGB-FAC-027,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao,555.53,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-028,2025,4,MGB-FAC-028,R03,Central Luzon,5887.28,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-029,2025,4,MGB-FAC-029,R07,Central Visayas,384.17,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-030,2025,4,MGB-FAC-030,R12,SOCCSKSARGEN,93.08,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-031,2025,4,MGB-FAC-031,R01,Ilocos Region,4115.05,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-032,2025,4,MGB-FAC-032,R05,Bicol Region,142.3,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-033,2025,4,MGB-FAC-033,R10,Northern Mindanao,469.83,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-034,2025,4,MGB-FAC-034,NCR,National Capital Region,66.46,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-035,2025,4,MGB-FAC-035,R04A,CALABARZON,5054.74,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
EC-2025Q4-036,2025,4,MGB-FAC-036,R08,Eastern Visayas,188.03,PoC proxy only: fuel activity × illustrative EF; not official inventory,SYNTHETIC_DERIVED
